Municipio,Año,Código,Concepto,Aprobado,Devengado,Observaciones
Oaxaca de Juarez,2022,COG59,Activos Intangibles,14000000.00,77490.00,x
Oaxaca de Juarez,2022,COG06,Inversión Pública,155542198.40,31289905.10,x
Oaxaca de Juarez,2022,COG61,Obra Pública en Bienes de Dominio Público,149886198.40,28498032.36,x
Oaxaca de Juarez,2022,COG62,Obra Pública en Bienes Propios,2400000.00,2791872.74,x
Oaxaca de Juarez,2022,COG63,Proyectos Productivos y Acciones de Fomento,3256000.00,0.00,x
Oaxaca de Juarez,2022,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Oaxaca de Juarez,2022,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Oaxaca de Juarez,2022,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Oaxaca de Juarez,2022,COG73,Compra de Títulos y Valores,0.00,0.00,x
Oaxaca de Juarez,2022,COG74,Concesión de Préstamos,0.00,0.00,x
Oaxaca de Juarez,2022,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Oaxaca de Juarez,2022,COG76,Otras Inversiones Financieras,0.00,0.00,x
Oaxaca de Juarez,2022,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Oaxaca de Juarez,2022,COG08,Participaciones y Aportaciones,0.00,0.00,x
Oaxaca de Juarez,2022,COG81,Participaciones,0.00,0.00,x
Oaxaca de Juarez,2022,COG82,Aportaciones,0.00,0.00,x
Oaxaca de Juarez,2022,COG83,Convenios,0.00,0.00,x
Oaxaca de Juarez,2022,COG09,Deuda Pública,0.00,13720656.49,x
Oaxaca de Juarez,2022,COG91,Amortización de la Deuda Pública,0.00,0.00,x
Oaxaca de Juarez,2022,COG92,Intereses de la Deuda Pública,0.00,0.00,x
Oaxaca de Juarez,2022,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Oaxaca de Juarez,2022,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Oaxaca de Juarez,2022,COG95,Costo por Coberturas,0.00,0.00,x
Oaxaca de Juarez,2022,COG96,Apoyos Financieros,0.00,0.00,x
Oaxaca de Juarez,2022,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,13720656.49,x
Oaxaca de Juarez,2022,COGTOT,Total del Gasto,1315987890.00,1663433820.00,x
Othon P. Blanco,2022,COG01,Servicios Personales,502357439.00,495476284.00,x
Othon P. Blanco,2022,COG11,Remuneraciones al Personal  de Carácter Permanente,162937368.40,158887924.60,x
Othon P. Blanco,2022,COG12,Remuneraciones al Personal  de Carácter Transitorio,9910833.60,13637861.98,x
Othon P. Blanco,2022,COG13,Remuneraciones Adicionales y Especiales,144327445.90,135802441.30,x
Othon P. Blanco,2022,COG14,Seguridad Social,44328376.91,43385722.49,x
Othon P. Blanco,2022,COG15,Otras Prestaciones Sociales y Económicas,59721342.06,59002053.55,x
Othon P. Blanco,2022,COG16,Previsiones,307663.92,0.00,x
Othon P. Blanco,2022,COG17,Pago de Estímulos a Servidores Públicos,80824408.20,84760280.07,x
Othon P. Blanco,2022,COG02,Materiales y Suministros,49953333.43,66047448.13,x
Othon P. Blanco,2022,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",2896639.82,3331889.02,x
Othon P. Blanco,2022,COG22,Alimentos y Utensilios,1764815.01,2012508.09,x
Othon P. Blanco,2022,COG23,Materias Primas y Materiales de Producción y Comercialización,134820.00,132301.05,x
Othon P. Blanco,2022,COG24,Materiales y Artículos de Construcción y Reparación,1106745.34,13798586.76,x
Othon P. Blanco,2022,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",290500.03,391873.82,x
Othon P. Blanco,2022,COG26,"Combustibles, Lubricantes y Aditivos",41724862.16,41120429.89,x
Othon P. Blanco,2022,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",590036.00,1275491.05,x
Othon P. Blanco,2022,COG28,Materiales y Suministros para Seguridad,0.00,0.00,x
Othon P. Blanco,2022,COG29,"Herramientas, Refacciones y Accesorios Menores",1444915.07,3984368.45,x
Othon P. Blanco,2022,COG03,Servicios Generales,148396891.00,136908810.70,x
Othon P. Blanco,2022,COG31,Servicios Básicos,84699738.03,82057954.87,x
Othon P. Blanco,2022,COG32,Servicios de Arrendamiento,24531296.23,25074025.28,x
Othon P. Blanco,2022,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",7932000.00,15981058.25,x
Othon P. Blanco,2022,COG34,"Servicios Financieros, Bancarios y Comerciales",5570482.42,2993553.48,x
Othon P. Blanco,2022,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",3788927.71,2668387.13,x
Othon P. Blanco,2022,COG36,Servicios de Comunicación Social y Publicidad,1040010.00,1331634.86,x
Othon P. Blanco,2022,COG37,Servicios de Traslados y Viáticos,1323279.02,605587.32,x
Othon P. Blanco,2022,COG38,Servicios Oficiales,16553600.00,1394632.50,x
Othon P. Blanco,2022,COG39,Otros Servicios Generales,2957557.57,4801976.99,x
Othon P. Blanco,2022,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",15977691.60,29805307.23,x
Othon P. Blanco,2022,COG41,Transferencias Internas y Asignaciones del Sector Público,3864000.00,3513276.00,x
Othon P. Blanco,2022,COG42,Transferencias al Resto del Sector Público,0.00,0.00,x
Othon P. Blanco,2022,COG43,Subsidios y Subvenciones,0.00,0.00,x
Othon P. Blanco,2022,COG44,Ayudas Sociales,12113691.60,26292031.23,x
Othon P. Blanco,2022,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Othon P. Blanco,2022,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Othon P. Blanco,2022,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Othon P. Blanco,2022,COG48,Donativos,0.00,0.00,x
Othon P. Blanco,2022,COG49,Transferencias al Exterior,0.00,0.00,x
Othon P. Blanco,2022,COG05,"Bienes Muebles, Inmuebles e Intangibles",6815871.69,6504681.65,x
Othon P. Blanco,2022,COG51,Mobiliario y Equipo de Administración,2824342.12,3130300.84,x
Othon P. Blanco,2022,COG52,Mobiliario y Equipo Educacional y Recreativo,74900.00,333522.17,x
Othon P. Blanco,2022,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,0.00,x
Othon P. Blanco,2022,COG54,Vehículos y Equipo de Transporte,1309311.92,101940.00,x
Othon P. Blanco,2022,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Othon P. Blanco,2022,COG56,"Maquinaria, Otros Equipos y Herramientas",2601677.68,1024918.64,x
Othon P. Blanco,2022,COG57,Activos Biológicos,0.00,0.00,x
Othon P. Blanco,2022,COG58,Bienes Inmuebles,0.00,0.00,x
Othon P. Blanco,2022,COG59,Activos Intangibles,5639.97,1914000.00,x
Othon P. Blanco,2022,COG06,Inversión Pública,189280952.60,204797718.90,x
Othon P. Blanco,2022,COG61,Obra Pública en Bienes de Dominio Público,189280952.60,204797718.90,x
Othon P. Blanco,2022,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Othon P. Blanco,2022,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Othon P. Blanco,2022,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Othon P. Blanco,2022,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Othon P. Blanco,2022,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Othon P. Blanco,2022,COG73,Compra de Títulos y Valores,0.00,0.00,x
Othon P. Blanco,2022,COG74,Concesión de Préstamos,0.00,0.00,x
Othon P. Blanco,2022,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Othon P. Blanco,2022,COG76,Otras Inversiones Financieras,0.00,0.00,x
Othon P. Blanco,2022,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Othon P. Blanco,2022,COG08,Participaciones y Aportaciones,0.00,0.00,x
Othon P. Blanco,2022,COG81,Participaciones,0.00,0.00,x
Othon P. Blanco,2022,COG82,Aportaciones,0.00,0.00,x
Othon P. Blanco,2022,COG83,Convenios,0.00,0.00,x
Othon P. Blanco,2022,COG09,Deuda Pública,63348628.71,63453006.18,x
Othon P. Blanco,2022,COG91,Amortización de la Deuda Pública,35751938.79,35751938.79,x
Othon P. Blanco,2022,COG92,Intereses de la Deuda Pública,24933333.36,27701067.39,x
Othon P. Blanco,2022,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Othon P. Blanco,2022,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Othon P. Blanco,2022,COG95,Costo por Coberturas,0.00,0.00,x
Othon P. Blanco,2022,COG96,Apoyos Financieros,0.00,0.00,x
Othon P. Blanco,2022,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,2663356.56,0.00,x
Othon P. Blanco,2022,COGTOT,Total del Gasto,976130808.00,1002993257.00,x
Pachuca de Soto,2022,COG01,Servicios Personales,436552385.20,524943240.20,x
Pachuca de Soto,2022,COG11,Remuneraciones al Personal  de Carácter Permanente,226674267.00,236903066.00,x
Pachuca de Soto,2022,COG12,Remuneraciones al Personal  de Carácter Transitorio,17198042.98,48480796.00,x
Pachuca de Soto,2022,COG13,Remuneraciones Adicionales y Especiales,63662631.01,66579571.00,x
Pachuca de Soto,2022,COG14,Seguridad Social,875445.58,2668146.22,x
Pachuca de Soto,2022,COG15,Otras Prestaciones Sociales y Económicas,126947998.60,170164161.00,x
Pachuca de Soto,2022,COG16,Previsiones,0.00,0.00,x
Pachuca de Soto,2022,COG17,Pago de Estímulos a Servidores Públicos,1194000.00,147500.00,x
Pachuca de Soto,2022,COG02,Materiales y Suministros,65198667.42,77170844.91,x
Pachuca de Soto,2022,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",7328938.08,8501896.49,x
Pachuca de Soto,2022,COG22,Alimentos y Utensilios,1260893.71,976801.37,x
Pachuca de Soto,2022,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,120.00,x
Pachuca de Soto,2022,COG24,Materiales y Artículos de Construcción y Reparación,15764010.78,28346923.11,x
Pachuca de Soto,2022,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",1002026.78,1991857.52,x
Pachuca de Soto,2022,COG26,"Combustibles, Lubricantes y Aditivos",30158098.50,22214818.55,x
Pachuca de Soto,2022,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",2906600.00,7263140.87,x
Pachuca de Soto,2022,COG28,Materiales y Suministros para Seguridad,500000.00,122430.00,x
Pachuca de Soto,2022,COG29,"Herramientas, Refacciones y Accesorios Menores",6278099.57,7752857.00,x
Pachuca de Soto,2022,COG03,Servicios Generales,280642613.90,246091726.50,x
Pachuca de Soto,2022,COG31,Servicios Básicos,59594464.99,57292841.75,x
Pachuca de Soto,2022,COG32,Servicios de Arrendamiento,41890109.51,7667584.13,x
Pachuca de Soto,2022,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",47117782.00,46688842.78,x
Pachuca de Soto,2022,COG34,"Servicios Financieros, Bancarios y Comerciales",6870000.00,7570617.24,x
Pachuca de Soto,2022,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",85490918.71,74499309.78,x
Pachuca de Soto,2022,COG36,Servicios de Comunicación Social y Publicidad,8196000.00,7739715.57,x
Pachuca de Soto,2022,COG37,Servicios de Traslados y Viáticos,58500.00,14076.01,x
Pachuca de Soto,2022,COG38,Servicios Oficiales,2803500.00,5046942.15,x
Pachuca de Soto,2022,COG39,Otros Servicios Generales,28621338.70,39571797.04,x
Pachuca de Soto,2022,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",152523744.00,160326350.70,x
Pachuca de Soto,2022,COG41,Transferencias Internas y Asignaciones del Sector Público,34881046.00,37629611.16,x
Pachuca de Soto,2022,COG42,Transferencias al Resto del Sector Público,0.00,0.00,x
Pachuca de Soto,2022,COG43,Subsidios y Subvenciones,0.00,0.00,x
Pachuca de Soto,2022,COG44,Ayudas Sociales,700000.00,872712.56,x
Pachuca de Soto,2022,COG45,Pensiones y Jubilaciones,116942698.00,121824027.00,x
Pachuca de Soto,2022,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Pachuca de Soto,2022,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Pachuca de Soto,2022,COG48,Donativos,0.00,0.00,x
Pachuca de Soto,2022,COG49,Transferencias al Exterior,0.00,0.00,x
Pachuca de Soto,2022,COG05,"Bienes Muebles, Inmuebles e Intangibles",9647200.00,15209753.34,x
Pachuca de Soto,2022,COG51,Mobiliario y Equipo de Administración,911000.00,2189598.93,x
Pachuca de Soto,2022,COG52,Mobiliario y Equipo Educacional y Recreativo,36000.00,0.00,x
Pachuca de Soto,2022,COG53,Equipo e Instrumental Médico y de Laboratorio,52200.00,0.00,x
Pachuca de Soto,2022,COG54,Vehículos y Equipo de Transporte,1100000.00,8190922.40,x
Pachuca de Soto,2022,COG55,Equipo de Defensa y Seguridad,0.00,0.00,x
Pachuca de Soto,2022,COG56,"Maquinaria, Otros Equipos y Herramientas",4062000.00,4283307.28,x
Pachuca de Soto,2022,COG57,Activos Biológicos,0.00,0.00,x
Pachuca de Soto,2022,COG58,Bienes Inmuebles,0.00,0.00,x
Pachuca de Soto,2022,COG59,Activos Intangibles,3486000.00,545924.73,x
Pachuca de Soto,2022,COG06,Inversión Pública,31322842.00,4655549.76,x
Pachuca de Soto,2022,COG61,Obra Pública en Bienes de Dominio Público,31322842.00,4655549.76,x
Pachuca de Soto,2022,COG62,Obra Pública en Bienes Propios,0.00,0.00,x
Pachuca de Soto,2022,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Pachuca de Soto,2022,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,x
Pachuca de Soto,2022,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Pachuca de Soto,2022,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Pachuca de Soto,2022,COG73,Compra de Títulos y Valores,0.00,0.00,x
Pachuca de Soto,2022,COG74,Concesión de Préstamos,0.00,0.00,x
Pachuca de Soto,2022,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Pachuca de Soto,2022,COG76,Otras Inversiones Financieras,0.00,0.00,x
Pachuca de Soto,2022,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,x
Pachuca de Soto,2022,COG08,Participaciones y Aportaciones,3497604.00,3497604.00,x
Pachuca de Soto,2022,COG81,Participaciones,0.00,0.00,x
Pachuca de Soto,2022,COG82,Aportaciones,0.00,0.00,x
Pachuca de Soto,2022,COG83,Convenios,3497604.00,3497604.00,x
Pachuca de Soto,2022,COG09,Deuda Pública,0.00,0.00,x
Pachuca de Soto,2022,COG91,Amortización de la Deuda Pública,0.00,0.00,x
Pachuca de Soto,2022,COG92,Intereses de la Deuda Pública,0.00,0.00,x
Pachuca de Soto,2022,COG93,Comisiones de la Deuda Pública,0.00,0.00,x
Pachuca de Soto,2022,COG94,Gastos de la Deuda Pública,0.00,0.00,x
Pachuca de Soto,2022,COG95,Costo por Coberturas,0.00,0.00,x
Pachuca de Soto,2022,COG96,Apoyos Financieros,0.00,0.00,x
Pachuca de Soto,2022,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,x
Pachuca de Soto,2022,COGTOT,Total del Gasto,979385056.50,1031895069.00,x
Puebla,2022,COG01,Servicios Personales,2008880158.00,2003215823.00,x
Puebla,2022,COG11,Remuneraciones al Personal  de Carácter Permanente,693780800.00,701033610.90,x
Puebla,2022,COG12,Remuneraciones al Personal  de Carácter Transitorio,682333.00,10484581.28,x
Puebla,2022,COG13,Remuneraciones Adicionales y Especiales,478453224.00,537820587.90,x
Puebla,2022,COG14,Seguridad Social,295974125.00,312496975.30,x
Puebla,2022,COG15,Otras Prestaciones Sociales y Económicas,301073064.00,340025044.00,x
Puebla,2022,COG16,Previsiones,115421612.00,0.00,x
Puebla,2022,COG17,Pago de Estímulos a Servidores Públicos,123495000.10,101355023.60,x
Puebla,2022,COG02,Materiales y Suministros,537915087.00,475839141.90,x
Puebla,2022,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",50438562.98,39416046.27,x
Puebla,2022,COG22,Alimentos y Utensilios,18069492.00,23498969.43,x
Puebla,2022,COG23,Materias Primas y Materiales de Producción y Comercialización,650000.00,8967.96,x
Puebla,2022,COG24,Materiales y Artículos de Construcción y Reparación,43531375.00,32271575.81,x
Puebla,2022,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",17753529.00,15991030.72,x
Puebla,2022,COG26,"Combustibles, Lubricantes y Aditivos",325622418.00,309539551.00,x
Puebla,2022,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",60576021.99,23037725.05,x
Puebla,2022,COG28,Materiales y Suministros para Seguridad,0.00,4616596.00,x
Puebla,2022,COG29,"Herramientas, Refacciones y Accesorios Menores",21273687.99,27458679.69,x
Puebla,2022,COG03,Servicios Generales,1546022672.00,1648768713.00,x
Puebla,2022,COG31,Servicios Básicos,437385567.00,667296006.60,x
Puebla,2022,COG32,Servicios de Arrendamiento,154182185.00,127303729.10,x
Puebla,2022,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",189569186.00,311053083.10,x
Puebla,2022,COG34,"Servicios Financieros, Bancarios y Comerciales",51834930.00,52966206.94,x
Puebla,2022,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",470762898.00,191106470.50,x
Puebla,2022,COG36,Servicios de Comunicación Social y Publicidad,95929000.00,127659147.40,x
Puebla,2022,COG37,Servicios de Traslados y Viáticos,9338470.00,4752500.56,x
Puebla,2022,COG38,Servicios Oficiales,30973088.99,29384914.15,x
Puebla,2022,COG39,Otros Servicios Generales,106047347.00,137246655.10,x
Puebla,2022,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",692464196.00,951661848.00,x
Puebla,2022,COG41,Transferencias Internas y Asignaciones del Sector Público,603554579.00,689653577.80,x
Puebla,2022,COG42,Transferencias al Resto del Sector Público,1425975.00,1425975.00,x
Puebla,2022,COG43,Subsidios y Subvenciones,29911644.00,29854144.00,x
Puebla,2022,COG44,Ayudas Sociales,53395998.00,226408978.40,x
Puebla,2022,COG45,Pensiones y Jubilaciones,0.00,0.00,x
Puebla,2022,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",3550000.00,3550000.00,x
Puebla,2022,COG47,Transferencias a la Seguridad Social,0.00,0.00,x
Puebla,2022,COG48,Donativos,0.00,0.00,x
Puebla,2022,COG49,Transferencias al Exterior,626000.00,769172.80,x
Puebla,2022,COG05,"Bienes Muebles, Inmuebles e Intangibles",175711378.00,255256050.10,x
Puebla,2022,COG51,Mobiliario y Equipo de Administración,37771100.01,31133308.76,x
Puebla,2022,COG52,Mobiliario y Equipo Educacional y Recreativo,4249500.00,13382621.03,x
Puebla,2022,COG53,Equipo e Instrumental Médico y de Laboratorio,152452.00,67686.00,x
Puebla,2022,COG54,Vehículos y Equipo de Transporte,102860800.00,177201480.70,x
Puebla,2022,COG55,Equipo de Defensa y Seguridad,10045000.00,4834662.50,x
Puebla,2022,COG56,"Maquinaria, Otros Equipos y Herramientas",6755270.00,25773713.18,x
Puebla,2022,COG57,Activos Biológicos,1200000.00,1157656.32,x
Puebla,2022,COG58,Bienes Inmuebles,0.00,0.00,x
Puebla,2022,COG59,Activos Intangibles,12677256.00,1704921.60,x
Puebla,2022,COG06,Inversión Pública,278265747.00,541830489.20,x
Puebla,2022,COG61,Obra Pública en Bienes de Dominio Público,278265747.00,541545094.20,x
Puebla,2022,COG62,Obra Pública en Bienes Propios,0.00,285395.02,x
Puebla,2022,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,x
Puebla,2022,COG07,Inversiones Financieras y Otras Provisiones,5012288.00,0.00,x
Puebla,2022,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,x
Puebla,2022,COG72,Acciones y Participaciones de Capital,0.00,0.00,x
Puebla,2022,COG73,Compra de Títulos y Valores,0.00,0.00,x
Puebla,2022,COG74,Concesión de Préstamos,0.00,0.00,x
Puebla,2022,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,x
Puebla,2022,COG76,Otras Inversiones Financieras,0.00,0.00,x
Puebla,2022,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,5012288.00,0.00,x
Puebla,2022,COG08,Participaciones y Aportaciones,0.00,19449299.63,x
Puebla,2022,COG81,Participaciones,0.00,0.00,x
Puebla,2022,COG82,Aportaciones,0.00,0.00,x
Puebla,2022,COG83,Convenios,0.00,19449299.63,x
